Event_ID,Lead_ID,Campaign_ID,Channel,Event_Type,Event_Date,Device
EVT000355,LEAD43485,CMP013,YouTube,Impression,2025-06-22,Mobile
EVT000356,LEAD17454,CMP017,Email,Impression,2025-05-22,Mobile
EVT000357,LEAD36213,CMP002,YouTube,Impression,2025-06-08,Mobile
EVT000358,LEAD43526,CMP002,Email,Impression,2025-10-07,Desktop
EVT000359,LEAD47203,CMP018,LinkedIn,Lead,2025-09-24,Mobile
EVT000360,LEAD32636,CMP006,Google Ads,Click,2025-05-15,Mobile
EVT000361,LEAD33829,CMP002,Social Media,Qualified Lead,2025-02-24,Mobile
EVT000362,LEAD18712,CMP011,Google Ads,Impression,2025-08-30,Mobile
EVT000363,LEAD03421,CMP017,Social Media,Customer,2025-06-15,Desktop
EVT000364,LEAD31217,CMP009,Google Ads,Impression,2025-04-18,Tablet
EVT000365,LEAD00302,CMP020,Google Ads,Lead,2025-10-01,Mobile
EVT000366,LEAD45237,CMP005,Social Media,Impression,2025-08-15,Desktop
EVT000367,LEAD49759,CMP020,Social Media,Impression,2025-02-26,Mobile
EVT000368,LEAD00700,CMP015,Email,Customer,2025-06-21,Mobile
EVT000369,LEAD00191,CMP017,Email,Impression,2025-02-18,Tablet
EVT000370,LEAD10493,CMP010,Google Ads,Qualified Lead,2025-02-26,Mobile
EVT000371,LEAD35744,CMP006,Google Ads,Click,2025-02-13,Desktop
EVT000372,LEAD06103,CMP013,Social Media,Impression,2025-07-27,Mobile
EVT000373,LEAD19779,CMP016,Social Media,Impression,2025-04-03,Desktop
EVT000374,LEAD26642,CMP002,LinkedIn,Qualified Lead,2025-08-07,Desktop
EVT000375,LEAD34585,CMP020,YouTube,Impression,2025-06-08,Mobile
EVT000376,LEAD32746,CMP005,YouTube,Impression,2025-04-14,Mobile
EVT000377,LEAD23094,CMP017,Google Ads,Impression,2025-08-12,Desktop
EVT000378,LEAD00570,CMP007,Social Media,Click,2025-07-14,Mobile
EVT000379,LEAD38211,CMP017,YouTube,Impression,2025-10-05,Mobile
EVT000380,LEAD34664,CMP005,Google Ads,Impression,2025-09-24,Tablet
EVT000381,LEAD36632,CMP006,YouTube,Impression,2025-05-17,Desktop
EVT000382,LEAD45682,CMP010,YouTube,Click,2025-09-01,Tablet
EVT000383,LEAD07456,CMP005,Google Ads,Lead,2025-09-10,Mobile
EVT000384,LEAD04015,CMP014,LinkedIn,Impression,2025-04-17,Tablet
EVT000385,LEAD11094,CMP020,YouTube,Impression,2025-05-14,Mobile
EVT000386,LEAD18071,CMP014,Google Ads,Impression,2025-02-23,Desktop
EVT000387,LEAD35778,CMP002,Social Media,Click,2025-06-02,Mobile
EVT000388,LEAD16539,CMP009,Google Ads,Impression,2025-04-25,Mobile
EVT000389,LEAD10730,CMP018,Social Media,Impression,2025-04-02,Desktop
EVT000390,LEAD34178,CMP018,Social Media,Lead,2025-03-31,Tablet
EVT000391,LEAD45018,CMP009,Email,Click,2025-09-25,Desktop
EVT000392,LEAD00785,CMP005,Email,Click,2025-12-21,Mobile
EVT000393,LEAD27752,CMP018,Social Media,Click,2025-05-29,Mobile
EVT000394,LEAD40865,CMP012,Social Media,Impression,2025-06-15,Desktop
EVT000395,LEAD40329,CMP006,Google Ads,Impression,2025-02-18,Desktop
EVT000396,LEAD12534,CMP017,Social Media,Click,2025-03-25,Mobile
EVT000397,LEAD40112,CMP014,LinkedIn,Qualified Lead,2025-11-29,Desktop
EVT000398,LEAD39975,CMP010,Social Media,Click,2025-01-20,Mobile
EVT000399,LEAD05802,CMP019,YouTube,Impression,2025-01-10,Desktop
EVT000400,LEAD19191,CMP003,YouTube,Lead,2025-11-17,Mobile
EVT000401,LEAD49690,CMP010,LinkedIn,Impression,2025-06-25,Mobile
EVT000402,LEAD38755,CMP014,Google Ads,Customer,2025-08-01,Mobile
EVT000403,LEAD29593,CMP015,Email,Impression,2025-09-06,Tablet
EVT000404,LEAD10648,CMP016,LinkedIn,Impression,2025-05-05,Mobile
EVT000405,LEAD08717,CMP006,YouTube,Impression,2025-08-23,Mobile
EVT000406,LEAD23356,CMP014,Social Media,Click,2025-09-05,Mobile
EVT000407,LEAD22010,CMP004,Google Ads,Lead,2025-03-12,Mobile
EVT000408,LEAD24377,CMP013,Social Media,Lead,2025-10-28,Mobile
EVT000409,LEAD45092,CMP008,Google Ads,Impression,2025-04-03,Mobile
EVT000410,LEAD04781,CMP009,Google Ads,Qualified Lead,2025-01-01,Tablet
EVT000411,LEAD02369,CMP011,Email,Click,2025-06-16,Mobile
EVT000412,LEAD12040,CMP005,Google Ads,Impression,2025-12-29,Desktop
EVT000413,LEAD06656,CMP005,YouTube,Qualified Lead,2025-06-23,Mobile
EVT000414,LEAD40942,CMP018,Google Ads,Lead,2025-02-01,Mobile
EVT000415,LEAD04496,CMP016,Social Media,Impression,2025-11-11,Mobile
EVT000416,LEAD10894,CMP019,Social Media,Impression,2025-07-09,Desktop
EVT000417,LEAD25548,CMP009,Social Media,Impression,2025-09-29,Mobile
EVT000418,LEAD22387,CMP011,YouTube,Click,2025-04-17,Mobile
EVT000419,LEAD13404,CMP011,Email,Impression,2025-10-10,Mobile
EVT000420,LEAD32098,CMP014,Social Media,Impression,2025-12-22,Desktop
EVT000421,LEAD13122,CMP010,Social Media,Customer,2025-03-12,Mobile
EVT000422,LEAD10967,CMP009,Email,Customer,2025-04-19,Mobile
EVT000423,LEAD33622,CMP005,Email,Impression,2025-07-17,Mobile
EVT000424,LEAD28313,CMP011,Google Ads,Impression,2025-01-09,Desktop
EVT000425,LEAD49727,CMP009,Google Ads,Impression,2025-09-05,Tablet
EVT000426,LEAD22678,CMP013,Email,Impression,2025-06-26,Mobile
EVT000427,LEAD31290,CMP019,Email,Impression,2025-03-08,Tablet
EVT000428,LEAD31025,CMP008,Google Ads,Lead,2025-03-30,Desktop
EVT000429,LEAD42676,CMP004,Google Ads,Impression,2025-05-12,Mobile
EVT000430,LEAD04778,CMP012,LinkedIn,Impression,2025-04-29,Desktop
EVT000431,LEAD29750,CMP007,Google Ads,Customer,2025-06-15,Mobile
EVT000432,LEAD15339,CMP008,YouTube,Impression,2025-12-06,Mobile
EVT000433,LEAD02492,CMP019,Social Media,Click,2025-08-07,Mobile
EVT000434,LEAD27237,CMP008,YouTube,Click,2025-01-19,Mobile
EVT000435,LEAD48097,CMP019,Email,Impression,2025-06-14,Mobile
EVT000436,LEAD14600,CMP004,Google Ads,Impression,2025-10-22,Mobile
EVT000437,LEAD19509,CMP010,LinkedIn,Click,2025-06-29,Desktop
EVT000438,LEAD03052,CMP015,YouTube,Impression,2025-02-10,Desktop
EVT000439,LEAD48748,CMP008,Social Media,Impression,2025-12-05,Desktop
EVT000440,LEAD49157,CMP015,Email,Impression,2025-07-05,Mobile
EVT000441,LEAD21607,CMP016,Social Media,Impression,2025-08-31,Desktop
EVT000442,LEAD21700,CMP007,Google Ads,Impression,2025-03-08,Mobile
EVT000443,LEAD00877,CMP008,Google Ads,Click,2025-01-31,Mobile
EVT000444,LEAD32094,CMP013,Social Media,Impression,2025-08-30,Mobile
EVT000445,LEAD04143,CMP013,Google Ads,Click,2025-08-02,Mobile
EVT000446,LEAD15203,CMP002,Social Media,Impression,2025-07-20,Desktop
EVT000447,LEAD39735,CMP020,Social Media,Impression,2025-09-17,Mobile
EVT000448,LEAD07080,CMP015,Social Media,Impression,2025-04-17,Mobile
EVT000449,LEAD07988,CMP006,Google Ads,Impression,2025-07-24,Mobile
EVT000450,LEAD39568,CMP018,YouTube,Impression,2025-06-13,Mobile
EVT000451,LEAD28941,CMP007,Email,Lead,2025-08-24,Mobile
EVT000452,LEAD37234,CMP002,YouTube,Click,2025-12-22,Mobile
EVT000453,LEAD17020,CMP002,Social Media,Click,2025-10-21,Mobile
EVT000454,LEAD46186,CMP001,Email,Impression,2025-02-12,Mobile
EVT000455,LEAD18078,CMP014,Google Ads,Impression,2025-11-25,Mobile
EVT000456,LEAD26259,CMP002,Email,Impression,2025-09-24,Mobile
EVT000457,LEAD21137,CMP010,LinkedIn,Click,2025-02-27,Desktop
EVT000458,LEAD08312,CMP004,Social Media,Impression,2025-12-09,Tablet
EVT000459,LEAD17215,CMP004,Email,Impression,2025-04-29,Mobile
EVT000460,LEAD14099,CMP007,Google Ads,Click,2025-08-24,Mobile
EVT000461,LEAD28252,CMP020,Social Media,Impression,2025-05-17,Mobile
EVT000462,LEAD37946,CMP005,LinkedIn,Impression,2025-09-14,Mobile
EVT000463,LEAD47031,CMP012,Google Ads,Click,2025-02-10,Desktop
EVT000464,LEAD25946,CMP012,YouTube,Impression,2025-04-22,Desktop
EVT000465,LEAD25317,CMP006,YouTube,Impression,2025-09-24,Tablet
EVT000466,LEAD32218,CMP018,Email,Impression,2025-04-12,Mobile
EVT000467,LEAD08309,CMP002,Google Ads,Impression,2025-02-18,Desktop
EVT000468,LEAD05950,CMP019,Email,Impression,2025-02-28,Mobile
EVT000469,LEAD01151,CMP016,Social Media,Click,2025-05-14,Tablet
EVT000470,LEAD23945,CMP002,YouTube,Qualified Lead,2025-08-09,Desktop
EVT000471,LEAD34700,CMP017,Google Ads,Qualified Lead,2025-10-08,Mobile
EVT000472,LEAD09205,CMP020,Email,Impression,2025-01-03,Desktop
EVT000473,LEAD01082,CMP007,Social Media,Impression,2025-02-04,Mobile
EVT000474,LEAD29306,CMP007,Google Ads,Impression,2025-01-25,Desktop
EVT000475,LEAD16897,CMP012,Social Media,Lead,2025-02-25,Desktop
EVT000476,LEAD46176,CMP011,Email,Lead,2025-12-07,Mobile
EVT000477,LEAD07806,CMP017,LinkedIn,Click,2025-06-15,Desktop
EVT000478,LEAD05238,CMP011,LinkedIn,Lead,2025-05-10,Desktop
EVT000479,LEAD49712,CMP008,Email,Click,2025-12-08,Mobile
EVT000480,LEAD20057,CMP006,Social Media,Impression,2025-02-14,Desktop
EVT000481,LEAD45544,CMP006,Google Ads,Impression,2025-05-18,Mobile
EVT000482,LEAD49013,CMP015,Email,Click,2025-10-06,Mobile
EVT000483,LEAD45953,CMP020,Social Media,Lead,2025-03-04,Mobile
EVT000484,LEAD03344,CMP012,Social Media,Impression,2025-08-04,Mobile
EVT000485,LEAD13501,CMP009,Social Media,Impression,2025-11-16,Mobile
EVT000486,LEAD29376,CMP013,Google Ads,Impression,2025-08-08,Mobile
EVT000487,LEAD09663,CMP015,Google Ads,Lead,2025-12-24,Desktop
EVT000488,LEAD16965,CMP015,Email,Impression,2025-12-14,Mobile
EVT000489,LEAD47894,CMP013,Social Media,Impression,2025-04-18,Mobile
EVT000490,LEAD08131,CMP009,Google Ads,Impression,2025-02-01,Mobile
EVT000491,LEAD19532,CMP011,Social Media,Click,2025-04-01,Desktop
EVT000492,LEAD01680,CMP011,YouTube,Impression,2025-10-24,Mobile
EVT000493,LEAD03507,CMP009,YouTube,Impression,2025-01-02,Mobile
EVT000494,LEAD13285,CMP017,Email,Impression,2025-11-24,Desktop
EVT000495,LEAD07254,CMP006,Google Ads,Click,2025-12-04,Mobile
EVT000496,LEAD19129,CMP005,LinkedIn,Lead,2025-11-23,Mobile
EVT000497,LEAD27933,CMP003,YouTube,Impression,2025-06-23,Mobile
EVT000498,LEAD09436,CMP006,Google Ads,Impression,2025-07-17,Mobile
EVT000499,LEAD44079,CMP017,Social Media,Lead,2025-09-23,Mobile
EVT000500,LEAD13297,CMP011,Social Media,Click,2025-07-07,Mobile
EVT000501,LEAD30446,CMP004,Google Ads,Impression,2025-09-27,Mobile
EVT000502,LEAD13246,CMP012,Social Media,Impression,2025-11-28,Mobile
EVT000503,LEAD29125,CMP010,Google Ads,Impression,2025-07-07,Mobile
EVT000504,LEAD29900,CMP017,Social Media,Qualified Lead,2025-11-11,Mobile
EVT000505,LEAD43920,CMP006,Google Ads,Click,2025-10-08,Desktop
EVT000506,LEAD43226,CMP018,Social Media,Impression,2025-09-22,Mobile
EVT000507,LEAD35248,CMP019,Social Media,Click,2025-04-02,Desktop
EVT000508,LEAD29223,CMP015,Social Media,Click,2025-03-02,Desktop
EVT000509,LEAD26212,CMP012,Social Media,Click,2025-11-01,Mobile
EVT000510,LEAD37221,CMP019,Google Ads,Click,2025-09-28,Mobile
EVT000511,LEAD26647,CMP005,YouTube,Impression,2025-06-24,Mobile
EVT000512,LEAD38650,CMP018,Google Ads,Impression,2025-06-06,Desktop
EVT000513,LEAD23050,CMP012,Social Media,Impression,2025-02-20,Mobile
EVT000514,LEAD14070,CMP015,Google Ads,Click,2025-07-30,Mobile
EVT000515,LEAD32581,CMP010,YouTube,Impression,2025-10-13,Mobile
EVT000516,LEAD31844,CMP019,Social Media,Impression,2025-07-14,Desktop
EVT000517,LEAD02850,CMP009,Email,Impression,2025-11-19,Mobile
EVT000518,LEAD40159,CMP006,Google Ads,Lead,2025-07-06,Mobile
EVT000519,LEAD23290,CMP014,Google Ads,Impression,2025-01-03,Desktop
EVT000520,LEAD44691,CMP001,Social Media,Lead,2025-03-02,Mobile
EVT000521,LEAD35258,CMP001,Social Media,Lead,2025-08-08,Tablet
EVT000522,LEAD09824,CMP011,Email,Click,2025-06-11,Mobile
EVT000523,LEAD41976,CMP003,Google Ads,Impression,2025-09-15,Desktop
EVT000524,LEAD09541,CMP005,LinkedIn,Click,2025-01-29,Desktop
EVT000525,LEAD16365,CMP008,LinkedIn,Impression,2025-11-22,Mobile
EVT000526,LEAD04612,CMP018,Social Media,Click,2025-04-27,Desktop
EVT000527,LEAD27664,CMP005,Google Ads,Impression,2025-09-09,Tablet
EVT000528,LEAD38647,CMP012,YouTube,Lead,2025-03-19,Tablet
EVT000529,LEAD30978,CMP018,Social Media,Click,2025-04-20,Mobile
EVT000530,LEAD29169,CMP012,Social Media,Lead,2025-07-12,Mobile
EVT000531,LEAD49116,CMP008,YouTube,Impression,2025-06-19,Mobile
EVT000532,LEAD25472,CMP009,Social Media,Impression,2025-09-25,Mobile
EVT000533,LEAD22688,CMP015,Social Media,Impression,2025-04-08,Mobile
EVT000534,LEAD00852,CMP003,YouTube,Impression,2025-11-09,Mobile
EVT000535,LEAD18072,CMP015,Google Ads,Impression,2025-08-12,Mobile
EVT000536,LEAD06834,CMP004,LinkedIn,Lead,2025-03-05,Mobile
EVT000537,LEAD11939,CMP016,Email,Impression,2025-03-15,Desktop
EVT000538,LEAD35196,CMP019,Email,Impression,2025-08-01,Mobile
EVT000539,LEAD26145,CMP018,LinkedIn,Impression,2025-08-24,Mobile
EVT000540,LEAD04001,CMP016,Google Ads,Click,2025-07-25,Tablet
EVT000541,LEAD05053,CMP012,Google Ads,Click,2025-09-14,Desktop
EVT000542,LEAD35507,CMP012,Email,Impression,2025-02-24,Mobile
EVT000543,LEAD28075,CMP004,Google Ads,Click,2025-04-03,Tablet
EVT000544,LEAD38156,CMP015,Social Media,Impression,2025-12-28,Mobile
EVT000545,LEAD40771,CMP019,Email,Click,2025-12-09,Desktop
EVT000546,LEAD32321,CMP018,Google Ads,Impression,2025-02-14,Mobile
EVT000547,LEAD38305,CMP011,Social Media,Impression,2025-01-25,Mobile
EVT000548,LEAD46248,CMP015,Social Media,Impression,2025-04-13,Mobile
EVT000549,LEAD03914,CMP016,Email,Impression,2025-03-16,Desktop
EVT000550,LEAD17451,CMP011,Google Ads,Impression,2025-09-05,Mobile
EVT000551,LEAD24108,CMP011,Google Ads,Click,2025-04-05,Desktop
EVT000552,LEAD20765,CMP013,Social Media,Impression,2025-10-29,Mobile
EVT000553,LEAD43405,CMP007,Google Ads,Click,2025-11-24,Mobile
EVT000554,LEAD20492,CMP015,Social Media,Click,2025-02-22,Mobile
EVT000555,LEAD38495,CMP017,YouTube,Impression,2025-12-16,Mobile
EVT000556,LEAD03374,CMP013,Email,Impression,2025-08-10,Mobile
EVT000557,LEAD12162,CMP004,LinkedIn,Impression,2025-12-29,Mobile
EVT000558,LEAD31997,CMP001,Social Media,Impression,2025-03-05,Mobile
EVT000559,LEAD27123,CMP012,Social Media,Impression,2025-09-27,Mobile
EVT000560,LEAD34851,CMP004,YouTube,Impression,2025-02-10,Mobile
EVT000561,LEAD27351,CMP001,LinkedIn,Qualified Lead,2025-06-16,Desktop
EVT000562,LEAD27473,CMP006,YouTube,Impression,2025-01-22,Desktop
EVT000563,LEAD28762,CMP011,Google Ads,Impression,2025-01-17,Mobile
EVT000564,LEAD25352,CMP018,LinkedIn,Impression,2025-02-08,Desktop
EVT000565,LEAD23133,CMP018,Social Media,Click,2025-02-12,Desktop
EVT000566,LEAD49050,CMP020,Social Media,Impression,2025-06-10,Tablet
EVT000567,LEAD15306,CMP006,Email,Click,2025-02-15,Mobile
EVT000568,LEAD09818,CMP014,Social Media,Lead,2025-05-30,Mobile
EVT000569,LEAD11262,CMP006,Google Ads,Click,2025-05-30,Mobile
EVT000570,LEAD00418,CMP015,YouTube,Impression,2025-08-01,Mobile
EVT000571,LEAD41577,CMP001,YouTube,Impression,2025-12-26,Mobile
EVT000572,LEAD20359,CMP017,YouTube,Impression,2025-12-13,Desktop
EVT000573,LEAD03268,CMP012,Social Media,Impression,2025-03-05,Mobile
EVT000574,LEAD17210,CMP003,Social Media,Impression,2025-06-28,Desktop
EVT000575,LEAD24053,CMP002,YouTube,Impression,2025-09-02,Desktop
EVT000576,LEAD38514,CMP006,YouTube,Impression,2025-03-26,Tablet
EVT000577,LEAD26093,CMP005,LinkedIn,Customer,2025-01-14,Mobile
EVT000578,LEAD11339,CMP008,Email,Impression,2025-07-06,Desktop
EVT000579,LEAD00413,CMP002,Social Media,Click,2025-11-24,Mobile
EVT000580,LEAD07544,CMP012,Google Ads,Customer,2025-10-13,Mobile
EVT000581,LEAD40356,CMP007,Google Ads,Impression,2025-03-29,Desktop
EVT000582,LEAD33497,CMP014,Social Media,Impression,2025-10-06,Mobile
EVT000583,LEAD23549,CMP010,Email,Lead,2025-08-28,Mobile
EVT000584,LEAD27385,CMP020,Google Ads,Impression,2025-12-28,Mobile
EVT000585,LEAD44426,CMP014,Social Media,Lead,2025-09-18,Mobile
EVT000586,LEAD38757,CMP011,Social Media,Impression,2025-03-01,Mobile
EVT000587,LEAD18889,CMP019,Google Ads,Qualified Lead,2025-11-04,Desktop
EVT000588,LEAD35736,CMP001,Social Media,Impression,2025-01-22,Desktop
EVT000589,LEAD47296,CMP002,Social Media,Impression,2025-06-02,Mobile
EVT000590,LEAD48817,CMP003,YouTube,Click,2025-12-09,Tablet
EVT000591,LEAD17507,CMP005,Google Ads,Impression,2025-01-09,Desktop
EVT000592,LEAD20464,CMP011,LinkedIn,Impression,2025-07-28,Mobile
EVT000593,LEAD17956,CMP019,LinkedIn,Lead,2025-10-20,Mobile
EVT000594,LEAD37842,CMP007,Email,Impression,2025-05-20,Desktop
EVT000595,LEAD05105,CMP016,YouTube,Lead,2025-04-01,Mobile
EVT000596,LEAD34912,CMP020,Google Ads,Impression,2025-09-19,Desktop
EVT000597,LEAD23191,CMP008,YouTube,Impression,2025-04-22,Desktop
EVT000598,LEAD07358,CMP004,Google Ads,Impression,2025-11-17,Mobile
EVT000599,LEAD32480,CMP012,YouTube,Click,2025-11-24,Mobile
EVT000600,LEAD44812,CMP018,Social Media,Lead,2025-05-27,Tablet
EVT000601,LEAD36209,CMP014,Email,Click,2025-01-07,Mobile
EVT000602,LEAD20151,CMP017,YouTube,Impression,2025-06-17,Desktop
EVT000603,LEAD05645,CMP012,Social Media,Customer,2025-09-15,Mobile
EVT000604,LEAD43287,CMP009,Social Media,Click,2025-10-03,Desktop
EVT000605,LEAD47321,CMP016,Social Media,Impression,2025-01-06,Desktop
EVT000606,LEAD02915,CMP010,YouTube,Click,2025-01-11,Tablet
EVT000607,LEAD21353,CMP020,LinkedIn,Click,2025-12-26,Mobile
EVT000608,LEAD46353,CMP020,Email,Impression,2025-06-07,Mobile
EVT000609,LEAD44913,CMP011,Social Media,Impression,2025-10-09,Desktop
EVT000610,LEAD14398,CMP009,Google Ads,Impression,2025-01-04,Mobile
EVT000611,LEAD41556,CMP001,Social Media,Click,2025-07-28,Mobile
EVT000612,LEAD46960,CMP016,Google Ads,Impression,2025-12-01,Mobile
EVT000613,LEAD00729,CMP004,YouTube,Click,2025-09-01,Desktop
EVT000614,LEAD00699,CMP008,YouTube,Click,2025-12-19,Mobile
EVT000615,LEAD39955,CMP002,YouTube,Impression,2025-03-25,Desktop
EVT000616,LEAD47281,CMP014,Google Ads,Impression,2025-08-06,Mobile
EVT000617,LEAD13924,CMP009,Social Media,Click,2025-06-29,Mobile
EVT000618,LEAD16780,CMP014,Social Media,Impression,2025-09-17,Mobile
EVT000619,LEAD07401,CMP014,Google Ads,Impression,2025-07-12,Mobile
EVT000620,LEAD24467,CMP012,Email,Impression,2025-09-25,Desktop
EVT000621,LEAD36940,CMP011,LinkedIn,Impression,2025-06-04,Mobile
EVT000622,LEAD04361,CMP001,Social Media,Click,2025-02-21,Desktop
EVT000623,LEAD35271,CMP001,LinkedIn,Impression,2025-03-20,Desktop
EVT000624,LEAD17102,CMP011,YouTube,Qualified Lead,2025-08-10,Mobile
EVT000625,LEAD32308,CMP020,Social Media,Click,2025-03-02,Desktop
EVT000626,LEAD05487,CMP015,Google Ads,Impression,2025-09-10,Tablet
EVT000627,LEAD08336,CMP009,Social Media,Impression,2025-05-09,Tablet
EVT000628,LEAD21365,CMP020,Social Media,Lead,2025-05-17,Desktop
EVT000629,LEAD37260,CMP017,Social Media,Impression,2025-10-10,Mobile
EVT000630,LEAD23577,CMP010,Google Ads,Customer,2025-10-15,Mobile
EVT000631,LEAD31668,CMP015,Social Media,Impression,2025-09-16,Mobile
EVT000632,LEAD11131,CMP012,Email,Impression,2025-10-05,Desktop
EVT000633,LEAD21973,CMP005,Social Media,Click,2025-12-21,Mobile
EVT000634,LEAD40420,CMP014,Social Media,Impression,2025-10-17,Mobile
EVT000635,LEAD01168,CMP010,Google Ads,Impression,2025-09-28,Mobile
EVT000636,LEAD27193,CMP020,Email,Impression,2025-06-09,Mobile
EVT000637,LEAD01063,CMP001,YouTube,Impression,2025-01-02,Desktop
EVT000638,LEAD18541,CMP016,Social Media,Impression,2025-03-14,Mobile
EVT000639,LEAD24245,CMP004,Google Ads,Impression,2025-06-08,Mobile
EVT000640,LEAD21546,CMP005,Google Ads,Impression,2025-05-28,Mobile
EVT000641,LEAD21690,CMP009,Email,Lead,2025-06-03,Tablet
EVT000642,LEAD11175,CMP017,Google Ads,Impression,2025-01-29,Mobile
EVT000643,LEAD22926,CMP006,Social Media,Impression,2025-07-15,Mobile
EVT000644,LEAD37498,CMP005,Google Ads,Lead,2025-02-11,Desktop
EVT000645,LEAD09349,CMP018,Social Media,Click,2025-12-10,Mobile
EVT000646,LEAD23715,CMP017,Google Ads,Click,2025-05-22,Mobile
EVT000647,LEAD38103,CMP011,Social Media,Impression,2025-05-30,Mobile
EVT000648,LEAD08925,CMP003,Email,Click,2025-09-21,Tablet
EVT000649,LEAD37099,CMP006,Social Media,Impression,2025-06-11,Desktop
EVT000650,LEAD24395,CMP009,Email,Qualified Lead,2025-09-23,Mobile
EVT000651,LEAD06802,CMP013,Social Media,Impression,2025-01-05,Desktop
EVT000652,LEAD37615,CMP001,YouTube,Click,2025-01-07,Mobile
EVT000653,LEAD06732,CMP015,Google Ads,Click,2025-11-19,Mobile
EVT000654,LEAD48137,CMP020,Email,Impression,2025-05-09,Mobile
EVT000655,LEAD23626,CMP004,YouTube,Click,2025-03-20,Desktop
EVT000656,LEAD17338,CMP002,LinkedIn,Impression,2025-07-06,Mobile
EVT000657,LEAD35308,CMP016,LinkedIn,Impression,2025-09-26,Desktop
EVT000658,LEAD07057,CMP006,LinkedIn,Impression,2025-12-31,Desktop
EVT000659,LEAD11517,CMP020,YouTube,Impression,2025-07-09,Desktop
EVT000660,LEAD44262,CMP015,YouTube,Impression,2025-08-15,Mobile
EVT000661,LEAD01543,CMP019,Google Ads,Lead,2025-03-30,Desktop
EVT000662,LEAD21678,CMP007,Social Media,Click,2025-05-15,Mobile
EVT000663,LEAD46733,CMP011,Google Ads,Impression,2025-03-21,Mobile
EVT000664,LEAD39082,CMP018,Social Media,Impression,2025-08-30,Mobile
EVT000665,LEAD27570,CMP008,YouTube,Impression,2025-01-05,Mobile
EVT000666,LEAD23323,CMP002,LinkedIn,Impression,2025-04-30,Desktop
EVT000667,LEAD19066,CMP012,Google Ads,Impression,2025-07-16,Mobile
EVT000668,LEAD17925,CMP008,Social Media,Impression,2025-06-07,Desktop
EVT000669,LEAD22557,CMP001,Social Media,Impression,2025-01-06,Mobile
EVT000670,LEAD26963,CMP007,Social Media,Impression,2025-06-07,Tablet
EVT000671,LEAD28296,CMP009,Social Media,Impression,2025-06-03,Tablet
EVT000672,LEAD13808,CMP009,Social Media,Impression,2025-05-17,Mobile
EVT000673,LEAD42349,CMP002,LinkedIn,Impression,2025-03-24,Tablet
EVT000674,LEAD26433,CMP004,Email,Lead,2025-05-06,Desktop
EVT000675,LEAD17750,CMP014,LinkedIn,Customer,2025-07-29,Tablet
EVT000676,LEAD41460,CMP014,Google Ads,Lead,2025-07-10,Mobile
EVT000677,LEAD26257,CMP008,Social Media,Impression,2025-05-29,Mobile
EVT000678,LEAD40263,CMP009,LinkedIn,Impression,2025-11-25,Mobile
EVT000679,LEAD37081,CMP003,Social Media,Impression,2025-05-21,Mobile
EVT000680,LEAD01325,CMP019,Social Media,Impression,2025-12-22,Mobile
EVT000681,LEAD25732,CMP006,Email,Customer,2025-10-15,Mobile
EVT000682,LEAD35910,CMP001,YouTube,Impression,2025-06-08,Mobile
EVT000683,LEAD23804,CMP018,YouTube,Impression,2025-02-14,Desktop
EVT000684,LEAD19871,CMP008,Email,Qualified Lead,2025-05-31,Desktop
EVT000685,LEAD34579,CMP007,LinkedIn,Customer,2025-09-07,Mobile
EVT000686,LEAD06589,CMP007,Email,Click,2025-12-29,Desktop
EVT000687,LEAD38070,CMP010,Google Ads,Impression,2025-08-17,Mobile
EVT000688,LEAD26791,CMP004,Email,Impression,2025-12-28,Desktop
EVT000689,LEAD25290,CMP018,Social Media,Impression,2025-02-24,Mobile
EVT000690,LEAD28179,CMP019,Social Media,Impression,2025-02-22,Mobile
EVT000691,LEAD28711,CMP010,Social Media,Lead,2025-09-18,Tablet
EVT000692,LEAD15486,CMP020,Social Media,Impression,2025-03-26,Mobile
