Customer_ID,First_Touch,Second_Touch,Third_Touch,Last_Touch,Converted,Revenue
CUST000445,LinkedIn,Google Ads,LinkedIn,Google Ads,0,0
CUST000446,YouTube,LinkedIn,Google Ads,LinkedIn,1,840
CUST000447,Email,LinkedIn,YouTube,LinkedIn,0,0
CUST000448,Google Ads,YouTube,Email,Google Ads,0,0
CUST000449,Google Ads,YouTube,YouTube,YouTube,0,0
CUST000450,Social Media,LinkedIn,Email,LinkedIn,0,0
CUST000451,Email,YouTube,Email,Google Ads,1,1574
CUST000452,YouTube,Social Media,YouTube,Social Media,0,0
CUST000453,LinkedIn,YouTube,Email,Google Ads,0,0
CUST000454,LinkedIn,LinkedIn,LinkedIn,Google Ads,0,0
CUST000455,YouTube,YouTube,Google Ads,Social Media,1,3297
CUST000456,Social Media,YouTube,Social Media,LinkedIn,0,0
CUST000457,LinkedIn,Email,Email,Social Media,0,0
CUST000458,Email,Email,Email,LinkedIn,0,0
CUST000459,Social Media,LinkedIn,YouTube,YouTube,0,0
CUST000460,Email,Social Media,LinkedIn,LinkedIn,1,2481
CUST000461,Google Ads,Google Ads,Social Media,Email,0,0
CUST000462,Social Media,Google Ads,Email,LinkedIn,0,0
CUST000463,LinkedIn,LinkedIn,LinkedIn,Email,0,0
CUST000464,Social Media,Social Media,Social Media,LinkedIn,0,0
CUST000465,Social Media,Social Media,YouTube,Social Media,0,0
CUST000466,Social Media,Social Media,Email,LinkedIn,1,6410
CUST000467,Social Media,Email,YouTube,Google Ads,0,0
CUST000468,Email,LinkedIn,YouTube,LinkedIn,0,0
CUST000469,Google Ads,Google Ads,Email,Social Media,0,0
CUST000470,YouTube,Social Media,LinkedIn,Social Media,0,0
CUST000471,Social Media,LinkedIn,LinkedIn,LinkedIn,1,2727
CUST000472,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST000473,Social Media,Email,YouTube,LinkedIn,1,8188
CUST000474,LinkedIn,YouTube,Google Ads,YouTube,1,544
CUST000475,Email,Google Ads,Social Media,Email,0,0
CUST000476,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST000477,YouTube,Google Ads,YouTube,LinkedIn,0,0
CUST000478,Google Ads,YouTube,Social Media,Email,1,9845
CUST000479,LinkedIn,Social Media,Email,Google Ads,0,0
CUST000480,LinkedIn,YouTube,LinkedIn,YouTube,1,4493
CUST000481,Google Ads,Google Ads,Email,YouTube,0,0
CUST000482,YouTube,Email,Social Media,Google Ads,0,0
CUST000483,Social Media,Google Ads,Social Media,Email,0,0
CUST000484,LinkedIn,Email,Google Ads,Email,0,0
CUST000485,Google Ads,LinkedIn,Google Ads,Social Media,0,0
CUST000486,Email,Email,LinkedIn,Email,1,2524
CUST000487,Google Ads,Google Ads,YouTube,YouTube,1,2801
CUST000488,Email,YouTube,Social Media,Social Media,0,0
CUST000489,YouTube,Google Ads,Google Ads,LinkedIn,1,3987
CUST000490,Social Media,Google Ads,Email,LinkedIn,1,2979
CUST000491,Google Ads,LinkedIn,Google Ads,LinkedIn,1,3803
CUST000492,LinkedIn,Social Media,Email,Social Media,0,0
CUST000493,YouTube,Google Ads,Google Ads,YouTube,0,0
CUST000494,Google Ads,LinkedIn,Email,Email,0,0
CUST000495,LinkedIn,YouTube,Google Ads,Social Media,1,3527
CUST000496,Google Ads,LinkedIn,Google Ads,YouTube,1,3623
CUST000497,Email,LinkedIn,LinkedIn,Email,0,0
CUST000498,Google Ads,Email,YouTube,Google Ads,0,0
CUST000499,Google Ads,Social Media,Social Media,YouTube,0,0
CUST000500,Google Ads,Social Media,YouTube,Google Ads,1,3610
CUST000501,YouTube,YouTube,LinkedIn,LinkedIn,0,0
CUST000502,Google Ads,LinkedIn,Email,LinkedIn,1,6415
CUST000503,LinkedIn,YouTube,YouTube,YouTube,0,0
CUST000504,Email,YouTube,Social Media,Google Ads,0,0
CUST000505,Email,Social Media,Social Media,Social Media,1,4462
CUST000506,Google Ads,Social Media,Email,Email,0,0
CUST000507,YouTube,Social Media,Social Media,LinkedIn,1,8644
CUST000508,YouTube,Google Ads,LinkedIn,LinkedIn,1,9090
CUST000509,LinkedIn,LinkedIn,YouTube,LinkedIn,0,0
CUST000510,Google Ads,YouTube,Social Media,LinkedIn,0,0
CUST000511,Email,LinkedIn,YouTube,YouTube,1,8777
CUST000512,YouTube,YouTube,Google Ads,YouTube,0,0
CUST000513,Google Ads,YouTube,YouTube,Google Ads,0,0
CUST000514,YouTube,YouTube,Email,Social Media,1,3259
CUST000515,YouTube,YouTube,LinkedIn,Google Ads,0,0
CUST000516,Email,Email,Social Media,Social Media,0,0
CUST000517,Social Media,Email,LinkedIn,YouTube,0,0
CUST000518,LinkedIn,Google Ads,YouTube,LinkedIn,1,1193
CUST000519,LinkedIn,Social Media,Social Media,Google Ads,0,0
CUST000520,Email,YouTube,LinkedIn,Social Media,0,0
CUST000521,YouTube,LinkedIn,Email,Email,0,0
CUST000522,Google Ads,Email,Google Ads,Social Media,1,3969
CUST000523,YouTube,Social Media,Google Ads,Google Ads,1,7670
CUST000524,Email,Google Ads,Email,YouTube,0,0
CUST000525,LinkedIn,Social Media,Google Ads,LinkedIn,0,0
CUST000526,YouTube,YouTube,Email,Email,0,0
CUST000527,LinkedIn,Social Media,YouTube,Google Ads,0,0
CUST000528,Google Ads,YouTube,Email,YouTube,0,0
CUST000529,LinkedIn,Email,Google Ads,Social Media,0,0
CUST000530,LinkedIn,Email,YouTube,YouTube,1,7563
CUST000531,Social Media,YouTube,Email,YouTube,0,0
CUST000532,Social Media,LinkedIn,Email,LinkedIn,0,0
CUST000533,Social Media,Email,YouTube,Google Ads,0,0
CUST000534,LinkedIn,LinkedIn,Social Media,YouTube,0,0
CUST000535,Email,YouTube,Google Ads,Social Media,0,0
CUST000536,LinkedIn,YouTube,Social Media,Social Media,1,7886
CUST000537,Email,Email,YouTube,LinkedIn,0,0
CUST000538,Email,LinkedIn,YouTube,YouTube,1,4036
CUST000539,Social Media,YouTube,LinkedIn,Social Media,0,0
CUST000540,YouTube,Email,LinkedIn,Social Media,1,9404
CUST000541,Google Ads,YouTube,YouTube,LinkedIn,1,4061
CUST000542,Social Media,Social Media,LinkedIn,YouTube,1,1866
CUST000543,Social Media,Social Media,Email,LinkedIn,0,0
CUST000544,YouTube,Email,Social Media,YouTube,0,0
CUST000545,Google Ads,YouTube,YouTube,Social Media,0,0
CUST000546,LinkedIn,Email,Email,Google Ads,0,0
CUST000547,LinkedIn,Google Ads,Google Ads,Social Media,0,0
CUST000548,Social Media,Email,Google Ads,Google Ads,0,0
CUST000549,Google Ads,Email,LinkedIn,YouTube,1,2583
CUST000550,Social Media,Social Media,LinkedIn,YouTube,0,0
CUST000551,Email,Social Media,Email,Email,0,0
CUST000552,Social Media,YouTube,Google Ads,YouTube,0,0
CUST000553,Social Media,Email,YouTube,YouTube,0,0
CUST000554,LinkedIn,Email,Social Media,Email,0,0
CUST000555,LinkedIn,YouTube,LinkedIn,Google Ads,1,3833
CUST000556,LinkedIn,LinkedIn,Email,YouTube,1,4410
CUST000557,Email,YouTube,LinkedIn,LinkedIn,1,5927
CUST000558,LinkedIn,Social Media,Email,YouTube,1,4623
CUST000559,Google Ads,Social Media,Google Ads,YouTube,1,2592
CUST000560,YouTube,Email,LinkedIn,Social Media,0,0
CUST000561,Google Ads,Social Media,Email,YouTube,0,0
CUST000562,Google Ads,YouTube,Email,YouTube,0,0
CUST000563,LinkedIn,Email,LinkedIn,LinkedIn,0,0
CUST000564,YouTube,YouTube,Social Media,Email,0,0
CUST000565,YouTube,YouTube,YouTube,Email,0,0
CUST000566,YouTube,Email,Google Ads,Email,0,0
CUST000567,Email,LinkedIn,LinkedIn,Social Media,1,628
CUST000568,LinkedIn,Social Media,LinkedIn,YouTube,0,0
CUST000569,YouTube,Google Ads,Social Media,Google Ads,1,4693
CUST000570,Email,Google Ads,Google Ads,Google Ads,1,3241
CUST000571,Social Media,Google Ads,LinkedIn,LinkedIn,0,0
CUST000572,Social Media,Social Media,Social Media,Social Media,1,4487
CUST000573,Email,LinkedIn,YouTube,Social Media,1,3905
CUST000574,Email,YouTube,Email,YouTube,1,4415
CUST000575,LinkedIn,Email,YouTube,Google Ads,1,1906
CUST000576,LinkedIn,LinkedIn,YouTube,Social Media,1,3282
CUST000577,Social Media,Google Ads,YouTube,LinkedIn,0,0
CUST000578,YouTube,Social Media,YouTube,Google Ads,0,0
CUST000579,Social Media,Social Media,Email,Social Media,0,0
CUST000580,YouTube,Email,Google Ads,YouTube,0,0
CUST000581,YouTube,YouTube,Google Ads,YouTube,0,0
CUST000582,LinkedIn,LinkedIn,Social Media,YouTube,0,0
CUST000583,Google Ads,LinkedIn,Social Media,YouTube,1,7582
CUST000584,Google Ads,LinkedIn,LinkedIn,Google Ads,0,0
CUST000585,Email,YouTube,YouTube,Google Ads,1,7194
CUST000586,LinkedIn,YouTube,YouTube,Social Media,0,0
CUST000587,YouTube,YouTube,Email,LinkedIn,0,0
CUST000588,Google Ads,Email,YouTube,Email,0,0
CUST000589,YouTube,Social Media,Email,Email,0,0
CUST000590,Google Ads,Google Ads,LinkedIn,YouTube,0,0
CUST000591,Google Ads,YouTube,Social Media,Social Media,1,1892
CUST000592,Google Ads,Social Media,Social Media,Email,0,0
CUST000593,LinkedIn,YouTube,LinkedIn,Email,0,0
CUST000594,Social Media,Google Ads,LinkedIn,Email,1,2243
CUST000595,YouTube,YouTube,YouTube,Email,0,0
CUST000596,LinkedIn,Social Media,Social Media,Email,0,0
CUST000597,LinkedIn,Email,Google Ads,Social Media,0,0
CUST000598,LinkedIn,Google Ads,LinkedIn,Email,0,0
CUST000599,LinkedIn,Social Media,Social Media,Email,1,7415
CUST000600,LinkedIn,LinkedIn,Social Media,Social Media,1,4663
CUST000601,Email,LinkedIn,Email,Google Ads,1,6568
CUST000602,YouTube,LinkedIn,Social Media,Google Ads,1,2626
CUST000603,LinkedIn,Email,LinkedIn,Google Ads,1,1266
CUST000604,YouTube,YouTube,YouTube,Email,0,0
CUST000605,Email,YouTube,Social Media,Social Media,0,0
CUST000606,Email,YouTube,Google Ads,Google Ads,0,0
CUST000607,YouTube,Email,LinkedIn,YouTube,0,0
CUST000608,Google Ads,LinkedIn,YouTube,YouTube,0,0
CUST000609,Social Media,YouTube,YouTube,Social Media,0,0
CUST000610,Google Ads,Email,LinkedIn,Email,0,0
CUST000611,Google Ads,Email,YouTube,Google Ads,0,0
CUST000612,Google Ads,Social Media,Google Ads,Email,0,0
CUST000613,LinkedIn,YouTube,Social Media,Google Ads,0,0
CUST000614,Email,LinkedIn,LinkedIn,LinkedIn,0,0
CUST000615,Google Ads,Google Ads,Social Media,LinkedIn,0,0
CUST000616,Email,Email,Social Media,Email,0,0
CUST000617,YouTube,Social Media,YouTube,YouTube,1,7076
CUST000618,Social Media,Google Ads,LinkedIn,Email,0,0
CUST000619,YouTube,Email,Social Media,Google Ads,0,0
CUST000620,YouTube,Social Media,Email,Email,1,8368
CUST000621,LinkedIn,YouTube,Google Ads,Email,1,4867
CUST000622,Social Media,Social Media,YouTube,Google Ads,0,0
CUST000623,YouTube,Email,LinkedIn,YouTube,1,8327
CUST000624,YouTube,YouTube,LinkedIn,LinkedIn,0,0
CUST000625,Social Media,LinkedIn,YouTube,Google Ads,1,5871
CUST000626,Social Media,Social Media,Social Media,Email,0,0
CUST000627,YouTube,Google Ads,YouTube,Social Media,0,0
CUST000628,Social Media,YouTube,LinkedIn,Email,1,1309
CUST000629,YouTube,YouTube,Email,Email,1,8290
CUST000630,YouTube,LinkedIn,Social Media,Social Media,0,0
CUST000631,LinkedIn,Social Media,YouTube,Email,1,3197
CUST000632,Google Ads,Google Ads,LinkedIn,Social Media,1,3555
CUST000633,YouTube,LinkedIn,LinkedIn,Email,1,6699
CUST000634,Email,Social Media,LinkedIn,YouTube,0,0
CUST000635,Google Ads,Google Ads,Email,LinkedIn,0,0
CUST000636,Google Ads,Google Ads,Social Media,YouTube,0,0
CUST000637,Google Ads,Email,YouTube,Google Ads,1,5297
CUST000638,LinkedIn,Google Ads,Social Media,Google Ads,0,0
CUST000639,YouTube,Social Media,LinkedIn,Email,1,1493
CUST000640,LinkedIn,LinkedIn,Email,Google Ads,0,0
CUST000641,YouTube,LinkedIn,Email,Google Ads,0,0
CUST000642,LinkedIn,Email,LinkedIn,Email,1,5558
CUST000643,LinkedIn,Social Media,Social Media,Email,0,0
CUST000644,Email,Google Ads,Social Media,LinkedIn,0,0
CUST000645,LinkedIn,Email,Email,Social Media,0,0
CUST000646,Social Media,YouTube,Google Ads,Email,0,0
CUST000647,Email,Social Media,Email,LinkedIn,0,0
CUST000648,LinkedIn,Email,Email,YouTube,0,0
CUST000649,Google Ads,LinkedIn,YouTube,Google Ads,1,2201
CUST000650,Social Media,Email,Email,Social Media,1,5027
CUST000651,Social Media,YouTube,Google Ads,YouTube,1,3490
CUST000652,Social Media,Social Media,Email,Email,0,0
CUST000653,Email,Email,Social Media,YouTube,1,3494
CUST000654,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST000655,LinkedIn,Social Media,YouTube,Email,0,0
CUST000656,Google Ads,Email,Email,Email,0,0
CUST000657,Google Ads,Email,YouTube,Social Media,0,0
CUST000658,Social Media,Social Media,YouTube,LinkedIn,0,0
CUST000659,Google Ads,LinkedIn,Email,Google Ads,1,7847
CUST000660,Email,Google Ads,Google Ads,YouTube,1,8641
CUST000661,LinkedIn,Social Media,Email,Social Media,1,5905
CUST000662,Social Media,Google Ads,Social Media,Social Media,0,0
CUST000663,Google Ads,Google Ads,LinkedIn,Email,0,0
CUST000664,Email,Social Media,Google Ads,YouTube,0,0
CUST000665,Email,Email,Email,Social Media,1,5834
CUST000666,Google Ads,LinkedIn,Google Ads,Email,1,9984
CUST000667,LinkedIn,Google Ads,LinkedIn,Email,0,0
CUST000668,Google Ads,Google Ads,YouTube,LinkedIn,0,0
CUST000669,Social Media,Email,YouTube,Email,0,0
CUST000670,Google Ads,Social Media,LinkedIn,Google Ads,1,5502
CUST000671,Email,LinkedIn,YouTube,LinkedIn,0,0
CUST000672,Google Ads,Google Ads,Google Ads,LinkedIn,1,8110
CUST000673,LinkedIn,Google Ads,YouTube,Google Ads,1,5755
CUST000674,YouTube,Social Media,LinkedIn,Google Ads,0,0
CUST000675,Google Ads,Email,LinkedIn,Social Media,0,0
CUST000676,LinkedIn,YouTube,LinkedIn,Social Media,1,1670
CUST000677,LinkedIn,Email,Social Media,Google Ads,0,0
CUST000678,Email,Google Ads,Google Ads,Social Media,1,1913
CUST000679,LinkedIn,Google Ads,LinkedIn,Google Ads,0,0
CUST000680,LinkedIn,LinkedIn,Google Ads,Google Ads,0,0
CUST000681,LinkedIn,Email,Social Media,Email,1,1623
CUST000682,LinkedIn,YouTube,Google Ads,Social Media,1,3932
CUST000683,Social Media,LinkedIn,Email,LinkedIn,1,6030
CUST000684,Social Media,YouTube,Social Media,LinkedIn,0,0
CUST000685,Email,LinkedIn,Social Media,Social Media,0,0
CUST000686,Google Ads,Email,YouTube,Social Media,0,0
CUST000687,LinkedIn,Google Ads,LinkedIn,Social Media,0,0
CUST000688,Google Ads,YouTube,Social Media,Social Media,1,9592
CUST000689,Google Ads,Email,Google Ads,Email,0,0
CUST000690,Email,YouTube,Email,Google Ads,1,4666
CUST000691,LinkedIn,Email,Google Ads,Social Media,1,2176
CUST000692,LinkedIn,LinkedIn,Google Ads,Social Media,1,1251
CUST000693,YouTube,Email,Email,Google Ads,1,9059
CUST000694,Google Ads,LinkedIn,YouTube,Google Ads,1,1237
CUST000695,Google Ads,Google Ads,LinkedIn,Google Ads,0,0
CUST000696,Social Media,LinkedIn,Social Media,YouTube,1,583
CUST000697,YouTube,Social Media,LinkedIn,LinkedIn,0,0
CUST000698,Social Media,Google Ads,YouTube,Social Media,1,5164
CUST000699,Social Media,Email,Email,Email,0,0
CUST000700,Social Media,Email,LinkedIn,Email,0,0
CUST000701,Email,Social Media,Google Ads,Google Ads,1,7512
CUST000702,Email,Email,Social Media,Email,0,0
CUST000703,Social Media,Google Ads,Social Media,LinkedIn,1,8547
CUST000704,YouTube,Google Ads,YouTube,Social Media,1,5017
CUST000705,Google Ads,LinkedIn,YouTube,Email,0,0
CUST000706,YouTube,YouTube,Email,LinkedIn,0,0
CUST000707,LinkedIn,Email,YouTube,LinkedIn,1,7596
CUST000708,Email,Social Media,LinkedIn,YouTube,1,1692
CUST000709,Google Ads,Google Ads,Social Media,YouTube,1,3960
CUST000710,Google Ads,Google Ads,Email,Email,0,0
CUST000711,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST000712,LinkedIn,YouTube,Google Ads,Google Ads,0,0
CUST000713,Social Media,YouTube,Social Media,YouTube,0,0
CUST000714,Email,Email,Email,LinkedIn,0,0
CUST000715,Email,Social Media,Social Media,YouTube,0,0
CUST000716,YouTube,YouTube,LinkedIn,Social Media,1,7928
CUST000717,Social Media,LinkedIn,YouTube,LinkedIn,1,1467
CUST000718,Social Media,YouTube,YouTube,LinkedIn,0,0
CUST000719,Social Media,Google Ads,YouTube,Social Media,0,0
CUST000720,Social Media,Social Media,Google Ads,YouTube,0,0
CUST000721,Email,Email,LinkedIn,Social Media,1,8675
CUST000722,Email,YouTube,Google Ads,Email,1,4876
CUST000723,Social Media,Google Ads,LinkedIn,Google Ads,0,0
CUST000724,YouTube,LinkedIn,LinkedIn,YouTube,0,0
CUST000725,Google Ads,LinkedIn,LinkedIn,LinkedIn,0,0
CUST000726,Google Ads,Email,YouTube,Email,0,0
CUST000727,YouTube,Email,YouTube,YouTube,0,0
CUST000728,Social Media,YouTube,YouTube,Google Ads,1,6042
CUST000729,Email,Email,Google Ads,LinkedIn,0,0
CUST000730,Google Ads,Google Ads,Email,Social Media,0,0
CUST000731,LinkedIn,Google Ads,LinkedIn,Google Ads,0,0
CUST000732,LinkedIn,Google Ads,Google Ads,YouTube,0,0
CUST000733,YouTube,YouTube,YouTube,LinkedIn,0,0
CUST000734,Social Media,YouTube,YouTube,YouTube,0,0
CUST000735,Google Ads,Email,Email,Google Ads,0,0
CUST000736,Social Media,YouTube,YouTube,LinkedIn,0,0
CUST000737,Google Ads,Google Ads,LinkedIn,Google Ads,1,767
CUST000738,YouTube,Social Media,Social Media,YouTube,1,4164
CUST000739,YouTube,Google Ads,YouTube,LinkedIn,0,0
CUST000740,LinkedIn,Social Media,Email,LinkedIn,0,0
CUST000741,Social Media,Email,Social Media,LinkedIn,0,0
CUST000742,LinkedIn,LinkedIn,LinkedIn,YouTube,1,3976
CUST000743,Social Media,YouTube,LinkedIn,Email,1,2300
CUST000744,LinkedIn,YouTube,LinkedIn,YouTube,0,0
CUST000745,Email,Google Ads,Email,Social Media,0,0
CUST000746,Email,Google Ads,Social Media,Email,0,0
CUST000747,Email,Social Media,LinkedIn,YouTube,1,6056
CUST000748,Email,YouTube,YouTube,Social Media,1,9268
CUST000749,Google Ads,Email,Social Media,Google Ads,1,4394
CUST000750,Email,Google Ads,LinkedIn,Social Media,0,0
CUST000751,YouTube,YouTube,Social Media,LinkedIn,0,0
CUST000752,YouTube,LinkedIn,YouTube,Email,0,0
CUST000753,Google Ads,Social Media,Google Ads,YouTube,0,0
CUST000754,Email,Google Ads,LinkedIn,YouTube,0,0
CUST000755,Email,Google Ads,YouTube,LinkedIn,1,9315
CUST000756,Email,Email,Email,Email,1,6106
CUST000757,LinkedIn,Google Ads,LinkedIn,Email,0,0
CUST000758,Social Media,YouTube,Google Ads,LinkedIn,0,0
CUST000759,LinkedIn,YouTube,YouTube,Email,0,0
CUST000760,Social Media,YouTube,YouTube,LinkedIn,0,0
CUST000761,Email,LinkedIn,Social Media,Social Media,1,5949
CUST000762,Email,LinkedIn,LinkedIn,LinkedIn,0,0
CUST000763,LinkedIn,Google Ads,Google Ads,YouTube,0,0
CUST000764,LinkedIn,LinkedIn,Email,Google Ads,0,0
CUST000765,Social Media,LinkedIn,Social Media,Social Media,0,0
CUST000766,YouTube,Email,LinkedIn,YouTube,1,6892
CUST000767,Social Media,LinkedIn,Google Ads,Social Media,0,0
CUST000768,LinkedIn,Social Media,Social Media,YouTube,0,0
CUST000769,LinkedIn,Social Media,Google Ads,Email,0,0
CUST000770,Google Ads,Social Media,Google Ads,LinkedIn,0,0
CUST000771,LinkedIn,Google Ads,Social Media,YouTube,0,0
CUST000772,Google Ads,YouTube,Social Media,YouTube,0,0
CUST000773,YouTube,Email,LinkedIn,Email,0,0
CUST000774,Social Media,Google Ads,Social Media,Google Ads,0,0
CUST000775,Social Media,YouTube,LinkedIn,Google Ads,1,685
CUST000776,Google Ads,Email,Google Ads,LinkedIn,0,0
CUST000777,Social Media,Email,Social Media,Email,0,0
CUST000778,LinkedIn,Email,LinkedIn,Social Media,1,1810
CUST000779,Email,Social Media,LinkedIn,YouTube,0,0
CUST000780,Google Ads,Social Media,Email,LinkedIn,0,0
CUST000781,Social Media,Social Media,LinkedIn,Google Ads,1,7377
CUST000782,Google Ads,Email,LinkedIn,Social Media,0,0
CUST000783,Google Ads,Email,Email,Email,1,8366
CUST000784,Email,Social Media,YouTube,YouTube,1,5353
CUST000785,LinkedIn,Email,Social Media,YouTube,0,0
CUST000786,Google Ads,Social Media,Email,Google Ads,0,0
CUST000787,Social Media,Social Media,LinkedIn,Google Ads,0,0
CUST000788,YouTube,Social Media,LinkedIn,LinkedIn,0,0
CUST000789,Google Ads,YouTube,Social Media,YouTube,1,7863
CUST000790,Google Ads,Email,Google Ads,YouTube,0,0
CUST000791,Email,Google Ads,Email,YouTube,0,0
CUST000792,LinkedIn,Social Media,YouTube,YouTube,0,0
CUST000793,YouTube,Google Ads,Social Media,Social Media,1,3622
CUST000794,Social Media,YouTube,Social Media,Email,1,9709
CUST000795,YouTube,Email,Email,Social Media,0,0
CUST000796,Social Media,Social Media,LinkedIn,Email,1,3295
CUST000797,LinkedIn,Social Media,LinkedIn,Social Media,0,0
CUST000798,Social Media,Social Media,YouTube,LinkedIn,0,0
CUST000799,Email,Google Ads,Email,Email,0,0
CUST000800,Email,YouTube,Social Media,YouTube,0,0
CUST000801,Email,Email,Email,Email,0,0
CUST000802,Email,YouTube,Google Ads,YouTube,0,0
CUST000803,YouTube,Social Media,Social Media,LinkedIn,1,6584
CUST000804,LinkedIn,YouTube,YouTube,Email,0,0
CUST000805,Social Media,Google Ads,YouTube,Google Ads,0,0
CUST000806,Social Media,LinkedIn,Social Media,YouTube,0,0
CUST000807,Email,LinkedIn,LinkedIn,Email,1,4711
CUST000808,Email,Email,Social Media,Social Media,0,0
CUST000809,Google Ads,Email,Social Media,Email,1,2373
CUST000810,LinkedIn,YouTube,Google Ads,YouTube,0,0
CUST000811,YouTube,Email,Social Media,Google Ads,1,4413
CUST000812,Social Media,Google Ads,Email,Google Ads,0,0
CUST000813,Google Ads,Social Media,Email,Social Media,0,0
CUST000814,Google Ads,Social Media,YouTube,LinkedIn,0,0
CUST000815,Social Media,YouTube,LinkedIn,Google Ads,1,1610
CUST000816,YouTube,Social Media,YouTube,LinkedIn,0,0
CUST000817,Google Ads,YouTube,Google Ads,YouTube,1,8466
CUST000818,Google Ads,Email,Social Media,Email,1,6103
CUST000819,LinkedIn,Email,YouTube,LinkedIn,0,0
CUST000820,YouTube,Google Ads,Social Media,YouTube,1,5747
CUST000821,Google Ads,Social Media,YouTube,YouTube,1,6448
CUST000822,YouTube,Google Ads,Social Media,YouTube,0,0
CUST000823,Social Media,LinkedIn,YouTube,Social Media,0,0
CUST000824,Email,Google Ads,Email,Social Media,1,4373
CUST000825,Google Ads,YouTube,Google Ads,LinkedIn,0,0
CUST000826,LinkedIn,YouTube,YouTube,YouTube,1,8397
CUST000827,Social Media,Google Ads,Email,LinkedIn,1,8626
CUST000828,YouTube,Email,LinkedIn,Google Ads,0,0
CUST000829,Social Media,LinkedIn,YouTube,LinkedIn,0,0
CUST000830,Google Ads,Google Ads,Social Media,Email,1,7755
CUST000831,YouTube,Email,Google Ads,YouTube,1,7168
CUST000832,Email,Google Ads,Email,LinkedIn,0,0
CUST000833,Social Media,Social Media,Email,Social Media,1,1136
CUST000834,Google Ads,YouTube,Google Ads,Email,0,0
