Lead_ID,Customer_ID,Campaign_ID,Campaign_Name,Channel,Lead_Date,Conversion_Date,Country,City,Region,Device,Age_Group,Status,Revenue,Touch_1,Touch_2,Touch_3,Final_Touch
L000163,,C005,LinkedIn B2B Leads,LinkedIn,2025-03-31,,India,Delhi,North,Tablet,35-44,Lost,0.0,Facebook Ads,Email,LinkedIn,LinkedIn
L000164,,C003,Instagram Product Launch,Instagram,2026-01-04,,Australia,Ahmedabad,Central,Mobile,45-54,Lost,0.0,Google Ads,Google Ads,Organic Search,Instagram
L000165,,C012,B2B Webinar Leads,LinkedIn,2025-06-18,,Australia,Delhi,West,Mobile,25-34,Qualified,0.0,Google Ads,Instagram,LinkedIn,LinkedIn
L000166,,C016,High Value Customer Campaign,Email,2025-12-29,,India,New York,North,Mobile,45-54,Lost,0.0,Instagram,Facebook Ads,Instagram,Email
L000167,,C019,Enterprise ABM,LinkedIn,2025-06-26,,USA,New York,West,Mobile,35-44,Lost,0.0,Email,LinkedIn,Organic Search,LinkedIn
L000168,,C005,LinkedIn B2B Leads,LinkedIn,2026-05-15,,Canada,Pune,North,Mobile,25-34,Lost,0.0,Email,Facebook Ads,Instagram,LinkedIn
L000169,CUST000168,C014,Festival Performance Ads,Facebook Ads,2025-05-13,2025-06-02,Germany,Mumbai,South,Desktop,45-54,Customer,987.68,Facebook Ads,Organic Search,Email,Facebook Ads
L000170,CUST000169,C005,LinkedIn B2B Leads,LinkedIn,2025-06-21,2025-07-12,USA,Ahmedabad,West,Mobile,35-44,Customer,1335.52,Google Ads,Organic Search,Facebook Ads,LinkedIn
L000171,,C015,SEO Content Campaign,Organic Search,2026-06-14,,USA,London,East,Desktop,25-34,Lost,0.0,YouTube,Facebook Ads,Instagram,Organic Search
L000172,,C017,Mobile App Acquisition,Google Ads,2026-03-17,,USA,Bengaluru,East,Tablet,45-54,Qualified,0.0,Organic Search,YouTube,Email,Google Ads
L000173,CUST000172,C014,Festival Performance Ads,Facebook Ads,2025-04-22,2025-04-30,USA,Delhi,South,Mobile,35-44,Customer,674.73,Email,Organic Search,YouTube,Facebook Ads
L000174,,C020,Year End Mega Sale,Google Ads,2025-02-09,,UK,Delhi,East,Mobile,25-34,Lost,0.0,Instagram,Instagram,Email,Google Ads
L000175,,C005,LinkedIn B2B Leads,LinkedIn,2025-04-12,,Canada,New York,South,Mobile,18-24,Qualified,0.0,YouTube,YouTube,Instagram,LinkedIn
L000176,,C012,B2B Webinar Leads,LinkedIn,2026-01-04,,UAE,Ahmedabad,North,Mobile,55+,Lost,0.0,Instagram,Facebook Ads,LinkedIn,LinkedIn
L000177,,C016,High Value Customer Campaign,Email,2025-06-23,,USA,London,East,Desktop,35-44,Lost,0.0,YouTube,Google Ads,LinkedIn,Email
L000178,,C016,High Value Customer Campaign,Email,2025-12-07,,UK,Toronto,North,Desktop,45-54,Lost,0.0,Google Ads,Instagram,Email,Email
L000179,CUST000178,C007,Google Display Remarketing,Google Ads,2025-07-15,2025-08-02,Germany,London,North,Mobile,35-44,Customer,484.78,Email,Email,YouTube,Google Ads
L000180,,C004,YouTube Brand Awareness,YouTube,2026-08-07,,Canada,Mumbai,North,Mobile,35-44,Qualified,0.0,Organic Search,Email,Facebook Ads,YouTube
L000181,,C001,Google Search Summer Sale,Google Ads,2025-07-01,,Australia,Pune,Central,Desktop,25-34,Qualified,0.0,Email,Organic Search,Email,Google Ads
L000182,,C005,LinkedIn B2B Leads,LinkedIn,2025-11-19,,USA,Dubai,West,Desktop,35-44,Lost,0.0,Instagram,Instagram,Facebook Ads,LinkedIn
L000183,,C010,Influencer Awareness,Instagram,2025-04-23,,UAE,Kolkata,South,Mobile,35-44,Lost,0.0,Email,YouTube,Google Ads,Instagram
L000184,,C005,LinkedIn B2B Leads,LinkedIn,2026-07-05,,Germany,Dubai,Central,Tablet,25-34,Lost,0.0,YouTube,Instagram,Facebook Ads,LinkedIn
L000185,,C004,YouTube Brand Awareness,YouTube,2025-08-23,,Germany,Kolkata,South,Desktop,25-34,Lost,0.0,YouTube,Instagram,Google Ads,YouTube
L000186,,C002,Meta New Customer Push,Facebook Ads,2026-05-20,,India,New York,North,Mobile,45-54,Lost,0.0,Facebook Ads,Email,Google Ads,Facebook Ads
L000187,CUST000186,C020,Year End Mega Sale,Google Ads,2025-03-12,2025-04-24,Canada,Chennai,East,Mobile,25-34,Customer,1217.2,Organic Search,Facebook Ads,Google Ads,Google Ads
L000188,,C010,Influencer Awareness,Instagram,2025-08-07,,India,Toronto,Central,Mobile,25-34,Lost,0.0,Instagram,Google Ads,Google Ads,Instagram
L000189,,C019,Enterprise ABM,LinkedIn,2026-06-01,,UAE,Ahmedabad,East,Mobile,55+,Lost,0.0,Instagram,Instagram,Email,LinkedIn
L000190,,C001,Google Search Summer Sale,Google Ads,2025-06-14,,Canada,Mumbai,South,Mobile,25-34,Lost,0.0,LinkedIn,Instagram,Instagram,Google Ads
L000191,,C005,LinkedIn B2B Leads,LinkedIn,2026-05-28,,Canada,Pune,East,Mobile,35-44,Qualified,0.0,LinkedIn,Facebook Ads,Email,LinkedIn
L000192,,C013,YouTube Product Demo,YouTube,2026-01-16,,India,Dubai,South,Mobile,35-44,Qualified,0.0,Organic Search,Facebook Ads,YouTube,YouTube
L000193,,C004,YouTube Brand Awareness,YouTube,2025-07-03,,UAE,Dubai,West,Tablet,25-34,Lost,0.0,YouTube,Email,Facebook Ads,YouTube
L000194,,C016,High Value Customer Campaign,Email,2026-01-04,,Canada,Hyderabad,Central,Desktop,45-54,Lost,0.0,LinkedIn,LinkedIn,YouTube,Email
L000195,,C016,High Value Customer Campaign,Email,2026-03-24,,Germany,Chennai,East,Tablet,25-34,Lost,0.0,Organic Search,Email,LinkedIn,Email
L000196,CUST000195,C002,Meta New Customer Push,Facebook Ads,2025-01-08,2025-01-11,Australia,Toronto,East,Mobile,25-34,Customer,1303.78,Organic Search,Facebook Ads,Facebook Ads,Facebook Ads
L000197,,C017,Mobile App Acquisition,Google Ads,2026-01-17,,USA,Toronto,North,Desktop,18-24,Lost,0.0,Google Ads,YouTube,Email,Google Ads
L000198,CUST000197,C020,Year End Mega Sale,Google Ads,2026-01-17,2026-02-01,Canada,Mumbai,West,Desktop,18-24,Customer,1198.14,Facebook Ads,YouTube,Facebook Ads,Google Ads
L000199,CUST000198,C012,B2B Webinar Leads,LinkedIn,2026-03-24,2026-04-14,UK,Delhi,North,Desktop,25-34,Customer,1720.6,YouTube,Organic Search,Facebook Ads,LinkedIn
L000200,,C018,Social Video Conversion,Instagram,2025-06-03,,Canada,Hyderabad,Central,Tablet,25-34,Lost,0.0,Organic Search,YouTube,LinkedIn,Instagram
L000201,,C003,Instagram Product Launch,Instagram,2025-02-03,,UK,Toronto,Central,Mobile,25-34,Qualified,0.0,LinkedIn,Instagram,YouTube,Instagram
L000202,,C001,Google Search Summer Sale,Google Ads,2026-05-12,,UAE,Kolkata,West,Desktop,18-24,Lost,0.0,Email,YouTube,Organic Search,Google Ads
L000203,,C001,Google Search Summer Sale,Google Ads,2025-01-22,,Canada,Ahmedabad,South,Mobile,45-54,Lost,0.0,Facebook Ads,Instagram,Instagram,Google Ads
L000204,,C019,Enterprise ABM,LinkedIn,2026-01-15,,Canada,Mumbai,East,Desktop,18-24,Lost,0.0,YouTube,YouTube,Organic Search,LinkedIn
L000205,,C011,Cart Recovery Email,Email,2025-05-28,,Australia,Mumbai,North,Mobile,35-44,Qualified,0.0,Email,Facebook Ads,LinkedIn,Email
L000206,,C005,LinkedIn B2B Leads,LinkedIn,2026-08-02,,USA,Ahmedabad,East,Mobile,45-54,Qualified,0.0,Google Ads,Email,Organic Search,LinkedIn
L000207,,C012,B2B Webinar Leads,LinkedIn,2026-08-13,,Australia,Kolkata,Central,Desktop,35-44,Lost,0.0,Email,LinkedIn,Organic Search,LinkedIn
L000208,,C003,Instagram Product Launch,Instagram,2026-07-05,,Australia,Hyderabad,South,Tablet,45-54,Qualified,0.0,Instagram,Email,YouTube,Instagram
L000209,,C001,Google Search Summer Sale,Google Ads,2025-04-09,,USA,London,West,Desktop,25-34,Lost,0.0,Google Ads,LinkedIn,Organic Search,Google Ads
L000210,,C001,Google Search Summer Sale,Google Ads,2026-06-15,,Germany,Chennai,North,Mobile,25-34,Lost,0.0,YouTube,Organic Search,Instagram,Google Ads
L000211,CUST000210,C008,Meta Retargeting,Facebook Ads,2025-09-28,2025-10-08,USA,Pune,East,Desktop,18-24,Customer,1513.08,Organic Search,Facebook Ads,YouTube,Facebook Ads
L000212,,C010,Influencer Awareness,Instagram,2025-01-01,,Germany,Kolkata,South,Tablet,25-34,Lost,0.0,YouTube,Google Ads,LinkedIn,Instagram
L000213,,C011,Cart Recovery Email,Email,2025-10-14,,Australia,Ahmedabad,East,Desktop,35-44,Qualified,0.0,Google Ads,Instagram,LinkedIn,Email
L000214,,C012,B2B Webinar Leads,LinkedIn,2025-06-29,,USA,Pune,East,Desktop,35-44,Lost,0.0,Organic Search,Organic Search,YouTube,LinkedIn
L000215,,C013,YouTube Product Demo,YouTube,2025-09-13,,India,Toronto,North,Desktop,35-44,Lost,0.0,Facebook Ads,LinkedIn,Email,YouTube
L000216,,C012,B2B Webinar Leads,LinkedIn,2025-06-23,,India,Chennai,Central,Mobile,18-24,Qualified,0.0,Google Ads,Organic Search,Email,LinkedIn
L000217,,C014,Festival Performance Ads,Facebook Ads,2025-02-19,,USA,Toronto,North,Desktop,18-24,Lost,0.0,Email,Instagram,YouTube,Facebook Ads
L000218,,C002,Meta New Customer Push,Facebook Ads,2026-06-16,,UAE,Kolkata,East,Mobile,45-54,Lost,0.0,LinkedIn,Organic Search,Facebook Ads,Facebook Ads
L000219,,C019,Enterprise ABM,LinkedIn,2025-07-09,,Germany,Toronto,East,Mobile,35-44,Lost,0.0,Email,Facebook Ads,Facebook Ads,LinkedIn
L000220,,C018,Social Video Conversion,Instagram,2025-02-12,,UK,Dubai,South,Mobile,35-44,Lost,0.0,Email,Facebook Ads,Email,Instagram
L000221,,C003,Instagram Product Launch,Instagram,2026-06-01,,India,Dubai,West,Mobile,35-44,Lost,0.0,Email,Google Ads,Instagram,Instagram
L000222,,C017,Mobile App Acquisition,Google Ads,2025-03-07,,Germany,Toronto,East,Mobile,55+,Lost,0.0,Instagram,YouTube,Email,Google Ads
L000223,CUST000222,C008,Meta Retargeting,Facebook Ads,2026-01-31,2026-02-18,India,Hyderabad,Central,Desktop,55+,Customer,1022.48,LinkedIn,Email,Email,Facebook Ads
L000224,CUST000223,C010,Influencer Awareness,Instagram,2025-09-08,2025-09-14,Germany,Hyderabad,South,Mobile,55+,Customer,239.93,Email,Instagram,Google Ads,Instagram
L000225,,C002,Meta New Customer Push,Facebook Ads,2025-05-08,,USA,New York,Central,Desktop,18-24,Lost,0.0,YouTube,Organic Search,LinkedIn,Facebook Ads
L000226,,C019,Enterprise ABM,LinkedIn,2025-07-07,,Germany,Chennai,North,Mobile,55+,Lost,0.0,YouTube,Email,Email,LinkedIn
L000227,,C009,Holiday Shopping Promo,Google Ads,2025-07-02,,UAE,Dubai,West,Mobile,55+,Qualified,0.0,Google Ads,Facebook Ads,Google Ads,Google Ads
L000228,,C007,Google Display Remarketing,Google Ads,2026-08-06,,USA,Ahmedabad,North,Desktop,25-34,Lost,0.0,Instagram,LinkedIn,LinkedIn,Google Ads
L000229,,C004,YouTube Brand Awareness,YouTube,2026-08-01,,Canada,Ahmedabad,Central,Tablet,35-44,Lost,0.0,Email,Email,Instagram,YouTube
L000230,CUST000229,C018,Social Video Conversion,Instagram,2026-02-16,2026-02-18,India,Mumbai,Central,Desktop,55+,Customer,953.77,Email,Organic Search,Organic Search,Instagram
L000231,,C013,YouTube Product Demo,YouTube,2025-03-20,,India,Pune,South,Mobile,55+,Qualified,0.0,YouTube,Email,Facebook Ads,YouTube
L000232,,C011,Cart Recovery Email,Email,2025-01-19,,India,Dubai,East,Desktop,25-34,Qualified,0.0,Facebook Ads,LinkedIn,Facebook Ads,Email
L000233,,C004,YouTube Brand Awareness,YouTube,2026-04-23,,USA,Hyderabad,Central,Desktop,45-54,Lost,0.0,Instagram,Organic Search,YouTube,YouTube
L000234,,C004,YouTube Brand Awareness,YouTube,2025-02-14,,UK,New York,East,Mobile,35-44,Qualified,0.0,Instagram,Email,Facebook Ads,YouTube
L000235,,C010,Influencer Awareness,Instagram,2025-08-10,,Canada,Chennai,Central,Desktop,35-44,Qualified,0.0,LinkedIn,Organic Search,LinkedIn,Instagram
L000236,CUST000235,C005,LinkedIn B2B Leads,LinkedIn,2025-05-09,2025-05-18,Australia,Pune,North,Desktop,35-44,Customer,448.3,Instagram,Email,Instagram,LinkedIn
L000237,,C009,Holiday Shopping Promo,Google Ads,2025-08-18,,India,Kolkata,Central,Mobile,25-34,Qualified,0.0,LinkedIn,YouTube,Email,Google Ads
L000238,,C003,Instagram Product Launch,Instagram,2025-08-15,,Australia,Delhi,East,Mobile,55+,Lost,0.0,LinkedIn,Facebook Ads,Facebook Ads,Instagram
L000239,,C017,Mobile App Acquisition,Google Ads,2026-02-01,,UK,Kolkata,North,Mobile,18-24,Lost,0.0,Email,YouTube,LinkedIn,Google Ads
L000240,,C003,Instagram Product Launch,Instagram,2025-10-02,,Australia,Toronto,East,Mobile,18-24,Lost,0.0,Organic Search,YouTube,Google Ads,Instagram
L000241,,C016,High Value Customer Campaign,Email,2025-05-18,,USA,Bengaluru,South,Mobile,18-24,Lost,0.0,Email,Organic Search,Email,Email
L000242,,C004,YouTube Brand Awareness,YouTube,2025-06-22,,Australia,Pune,West,Mobile,35-44,Lost,0.0,Google Ads,LinkedIn,Google Ads,YouTube
L000243,,C018,Social Video Conversion,Instagram,2025-11-23,,USA,Dubai,Central,Desktop,25-34,Lost,0.0,YouTube,Instagram,Organic Search,Instagram
L000244,,C017,Mobile App Acquisition,Google Ads,2025-08-03,,Australia,Toronto,Central,Mobile,25-34,Qualified,0.0,Organic Search,Instagram,Organic Search,Google Ads
L000245,,C007,Google Display Remarketing,Google Ads,2025-08-16,,USA,Bengaluru,North,Desktop,25-34,Lost,0.0,Google Ads,Instagram,LinkedIn,Google Ads
L000246,,C005,LinkedIn B2B Leads,LinkedIn,2025-04-17,,India,Toronto,Central,Desktop,25-34,Lost,0.0,Facebook Ads,YouTube,Instagram,LinkedIn
L000247,,C012,B2B Webinar Leads,LinkedIn,2025-06-08,,India,Mumbai,South,Mobile,18-24,Lost,0.0,Email,Facebook Ads,YouTube,LinkedIn
L000248,,C017,Mobile App Acquisition,Google Ads,2025-05-16,,USA,London,Central,Mobile,55+,Lost,0.0,Google Ads,Instagram,YouTube,Google Ads
L000249,,C013,YouTube Product Demo,YouTube,2025-01-30,,UAE,Dubai,South,Tablet,55+,Qualified,0.0,LinkedIn,YouTube,LinkedIn,YouTube
L000250,,C003,Instagram Product Launch,Instagram,2025-04-08,,Australia,New York,West,Desktop,35-44,Qualified,0.0,Facebook Ads,YouTube,Google Ads,Instagram
L000251,CUST000250,C009,Holiday Shopping Promo,Google Ads,2026-06-07,2026-07-09,India,Ahmedabad,Central,Mobile,45-54,Customer,324.65,Facebook Ads,Instagram,Google Ads,Google Ads
L000252,,C017,Mobile App Acquisition,Google Ads,2025-12-08,,UK,London,North,Mobile,25-34,Lost,0.0,LinkedIn,LinkedIn,Email,Google Ads
L000253,,C017,Mobile App Acquisition,Google Ads,2025-06-17,,Australia,Toronto,South,Tablet,35-44,Lost,0.0,Organic Search,LinkedIn,Facebook Ads,Google Ads
L000254,,C020,Year End Mega Sale,Google Ads,2025-07-30,,USA,Mumbai,North,Mobile,35-44,Qualified,0.0,Instagram,Email,YouTube,Google Ads
L000255,,C016,High Value Customer Campaign,Email,2025-07-04,,UK,Toronto,North,Desktop,25-34,Qualified,0.0,Facebook Ads,Facebook Ads,Instagram,Email
L000256,,C013,YouTube Product Demo,YouTube,2026-03-08,,USA,Kolkata,East,Tablet,35-44,Qualified,0.0,Email,Email,Email,YouTube
L000257,,C019,Enterprise ABM,LinkedIn,2026-02-28,,USA,Delhi,East,Mobile,45-54,Lost,0.0,LinkedIn,Google Ads,LinkedIn,LinkedIn
L000258,,C017,Mobile App Acquisition,Google Ads,2025-02-08,,UAE,Dubai,East,Desktop,18-24,Qualified,0.0,Email,Google Ads,Google Ads,Google Ads
L000259,,C004,YouTube Brand Awareness,YouTube,2026-01-22,,Germany,Bengaluru,Central,Mobile,45-54,Lost,0.0,Email,YouTube,Organic Search,YouTube
L000260,,C012,B2B Webinar Leads,LinkedIn,2026-03-27,,Canada,Ahmedabad,South,Mobile,18-24,Lost,0.0,Google Ads,Organic Search,YouTube,LinkedIn
L000261,,C009,Holiday Shopping Promo,Google Ads,2025-04-25,,Canada,Bengaluru,East,Mobile,25-34,Lost,0.0,YouTube,Google Ads,Email,Google Ads
L000262,,C019,Enterprise ABM,LinkedIn,2026-02-05,,Australia,Bengaluru,North,Tablet,55+,Lost,0.0,Instagram,YouTube,Facebook Ads,LinkedIn
L000263,,C012,B2B Webinar Leads,LinkedIn,2025-10-31,,Australia,New York,South,Mobile,35-44,Qualified,0.0,Organic Search,Email,Email,LinkedIn
L000264,,C009,Holiday Shopping Promo,Google Ads,2026-08-26,,UAE,Toronto,East,Mobile,35-44,Lost,0.0,LinkedIn,YouTube,Facebook Ads,Google Ads
L000265,CUST000264,C007,Google Display Remarketing,Google Ads,2025-11-05,2025-11-09,India,Chennai,Central,Mobile,25-34,Customer,1532.57,Facebook Ads,LinkedIn,Facebook Ads,Google Ads
L000266,,C014,Festival Performance Ads,Facebook Ads,2026-07-27,,Canada,Kolkata,North,Desktop,35-44,Lost,0.0,Organic Search,Facebook Ads,Organic Search,Facebook Ads
L000267,,C020,Year End Mega Sale,Google Ads,2025-04-13,,India,Mumbai,East,Mobile,45-54,Lost,0.0,Organic Search,Facebook Ads,Organic Search,Google Ads
L000268,,C019,Enterprise ABM,LinkedIn,2025-04-12,,UAE,London,East,Mobile,25-34,Qualified,0.0,Facebook Ads,LinkedIn,Facebook Ads,LinkedIn
L000269,,C015,SEO Content Campaign,Organic Search,2025-03-31,,Australia,Bengaluru,Central,Mobile,45-54,Lost,0.0,Facebook Ads,Instagram,Facebook Ads,Organic Search
L000270,,C016,High Value Customer Campaign,Email,2025-04-28,,UK,Pune,North,Mobile,35-44,Lost,0.0,Instagram,Facebook Ads,Email,Email
L000271,CUST000270,C005,LinkedIn B2B Leads,LinkedIn,2025-05-19,2025-06-14,UK,Mumbai,East,Mobile,25-34,Customer,1511.57,Email,Google Ads,Organic Search,LinkedIn
L000272,,C003,Instagram Product Launch,Instagram,2025-10-30,,Australia,Toronto,South,Mobile,35-44,Lost,0.0,Email,LinkedIn,Facebook Ads,Instagram
L000273,,C012,B2B Webinar Leads,LinkedIn,2026-06-01,,USA,Kolkata,Central,Mobile,35-44,Qualified,0.0,Instagram,Email,Google Ads,LinkedIn
L000274,,C020,Year End Mega Sale,Google Ads,2025-07-28,,Canada,Kolkata,North,Desktop,55+,Lost,0.0,Facebook Ads,Organic Search,Instagram,Google Ads
L000275,,C004,YouTube Brand Awareness,YouTube,2025-03-28,,Canada,New York,North,Desktop,25-34,Qualified,0.0,Email,Facebook Ads,Instagram,YouTube
L000276,,C016,High Value Customer Campaign,Email,2025-11-15,,USA,Mumbai,North,Mobile,18-24,Qualified,0.0,Facebook Ads,Google Ads,Facebook Ads,Email
L000277,,C007,Google Display Remarketing,Google Ads,2025-09-02,,USA,Delhi,West,Desktop,35-44,Lost,0.0,Organic Search,Facebook Ads,Facebook Ads,Google Ads
L000278,,C013,YouTube Product Demo,YouTube,2025-03-31,,India,Dubai,South,Mobile,45-54,Lost,0.0,LinkedIn,Google Ads,Organic Search,YouTube
L000279,,C010,Influencer Awareness,Instagram,2026-04-23,,USA,Pune,Central,Mobile,35-44,Qualified,0.0,Organic Search,Google Ads,Google Ads,Instagram
L000280,,C007,Google Display Remarketing,Google Ads,2025-04-22,,Canada,Toronto,West,Mobile,25-34,Qualified,0.0,Email,Facebook Ads,Organic Search,Google Ads
L000281,,C014,Festival Performance Ads,Facebook Ads,2026-01-29,,India,Bengaluru,North,Mobile,45-54,Lost,0.0,Google Ads,LinkedIn,Organic Search,Facebook Ads
L000282,,C005,LinkedIn B2B Leads,LinkedIn,2025-08-28,,USA,Chennai,East,Desktop,35-44,Qualified,0.0,YouTube,Email,YouTube,LinkedIn
L000283,,C003,Instagram Product Launch,Instagram,2025-09-29,,Australia,Kolkata,South,Desktop,18-24,Qualified,0.0,LinkedIn,Email,Email,Instagram
L000284,,C011,Cart Recovery Email,Email,2025-05-23,,UAE,Bengaluru,West,Mobile,25-34,Lost,0.0,Instagram,Organic Search,LinkedIn,Email
L000285,,C011,Cart Recovery Email,Email,2025-04-29,,UK,Bengaluru,North,Mobile,25-34,Lost,0.0,Organic Search,Instagram,Email,Email
L000286,,C018,Social Video Conversion,Instagram,2026-08-19,,USA,Bengaluru,West,Mobile,35-44,Lost,0.0,YouTube,Facebook Ads,Email,Instagram
L000287,,C015,SEO Content Campaign,Organic Search,2025-09-08,,USA,Bengaluru,Central,Mobile,35-44,Lost,0.0,Facebook Ads,LinkedIn,LinkedIn,Organic Search
L000288,,C012,B2B Webinar Leads,LinkedIn,2025-10-05,,USA,Bengaluru,East,Mobile,18-24,Qualified,0.0,Organic Search,Email,YouTube,LinkedIn
L000289,,C009,Holiday Shopping Promo,Google Ads,2025-06-12,,UAE,Hyderabad,South,Desktop,25-34,Qualified,0.0,Email,Google Ads,Email,Google Ads
L000290,,C010,Influencer Awareness,Instagram,2025-12-16,,UAE,Chennai,West,Mobile,45-54,Qualified,0.0,Organic Search,Google Ads,Organic Search,Instagram
L000291,CUST000290,C012,B2B Webinar Leads,LinkedIn,2025-01-31,2025-03-17,India,Mumbai,South,Tablet,25-34,Customer,758.48,Email,Organic Search,Organic Search,LinkedIn
L000292,,C017,Mobile App Acquisition,Google Ads,2026-04-03,,UK,Pune,North,Mobile,25-34,Lost,0.0,Facebook Ads,Instagram,LinkedIn,Google Ads
L000293,,C006,Email Retention Q3,Email,2025-04-01,,USA,Hyderabad,Central,Mobile,18-24,Qualified,0.0,Google Ads,Instagram,Google Ads,Email
L000294,,C007,Google Display Remarketing,Google Ads,2025-05-08,,USA,Kolkata,West,Desktop,35-44,Lost,0.0,Facebook Ads,Google Ads,LinkedIn,Google Ads
L000295,,C014,Festival Performance Ads,Facebook Ads,2026-07-02,,USA,Delhi,Central,Mobile,35-44,Lost,0.0,Email,Email,Organic Search,Facebook Ads
L000296,,C013,YouTube Product Demo,YouTube,2026-05-24,,USA,London,Central,Mobile,18-24,Lost,0.0,YouTube,Email,Google Ads,YouTube
L000297,,C008,Meta Retargeting,Facebook Ads,2025-08-25,,Canada,Toronto,West,Mobile,35-44,Lost,0.0,Facebook Ads,Facebook Ads,YouTube,Facebook Ads
L000298,,C010,Influencer Awareness,Instagram,2026-06-17,,Canada,Pune,East,Mobile,25-34,Qualified,0.0,Organic Search,YouTube,Organic Search,Instagram
L000299,,C009,Holiday Shopping Promo,Google Ads,2026-08-31,,Germany,Bengaluru,West,Mobile,25-34,Lost,0.0,LinkedIn,YouTube,LinkedIn,Google Ads
L000300,,C018,Social Video Conversion,Instagram,2025-02-20,,UK,New York,South,Mobile,35-44,Lost,0.0,Google Ads,Facebook Ads,Instagram,Instagram
L000301,,C002,Meta New Customer Push,Facebook Ads,2026-04-14,,Germany,Toronto,Central,Desktop,18-24,Lost,0.0,Instagram,Google Ads,Organic Search,Facebook Ads
L000302,,C005,LinkedIn B2B Leads,LinkedIn,2026-01-23,,USA,Pune,Central,Desktop,45-54,Qualified,0.0,Facebook Ads,Google Ads,Instagram,LinkedIn
L000303,,C005,LinkedIn B2B Leads,LinkedIn,2025-03-03,,India,Kolkata,South,Tablet,35-44,Lost,0.0,Google Ads,Google Ads,Google Ads,LinkedIn
L000304,,C006,Email Retention Q3,Email,2025-12-09,,Canada,Bengaluru,East,Tablet,25-34,Lost,0.0,Facebook Ads,LinkedIn,Facebook Ads,Email
L000305,,C019,Enterprise ABM,LinkedIn,2025-06-02,,Germany,Bengaluru,South,Desktop,35-44,Qualified,0.0,Google Ads,Google Ads,Organic Search,LinkedIn
L000306,,C008,Meta Retargeting,Facebook Ads,2025-02-10,,India,Kolkata,South,Mobile,25-34,Lost,0.0,Google Ads,Facebook Ads,Organic Search,Facebook Ads
L000307,CUST000306,C016,High Value Customer Campaign,Email,2026-05-01,2026-06-05,Canada,London,North,Mobile,35-44,Customer,407.97,LinkedIn,Organic Search,Email,Email
L000308,,C013,YouTube Product Demo,YouTube,2026-07-11,,Canada,Mumbai,South,Mobile,25-34,Lost,0.0,LinkedIn,Organic Search,Email,YouTube
